,src,dest
187,/wiki/Kanye_West,/wiki/2008_MTV_Video_Music_Awards
188,/wiki/Kanye_West,/wiki/Love_Lockdown
189,/wiki/Kanye_West,/wiki/Roland_TR-808
190,/wiki/Kanye_West,/wiki/Island_Def_Jam
191,/wiki/Kanye_West,/wiki/Thanksgiving
192,/wiki/Kanye_West,/wiki/Heartless_(Kanye_West_song)
193,/wiki/Kanye_West,/wiki/Kanye_West_MTV_Video_Music_Awards_controversy
194,/wiki/Kanye_West,/wiki/2009_MTV_Video_Music_Awards
195,/wiki/Kanye_West,/wiki/Taylor_Swift
196,/wiki/Kanye_West,/wiki/Beyonc%C3%A9
197,/wiki/Kanye_West,/wiki/Single_Ladies_(Put_a_Ring_on_It)
198,/wiki/Kanye_West,/wiki/Lady_Gaga
199,/wiki/Kanye_West,/wiki/Complex_(magazine)
200,/wiki/Kanye_West,/wiki/Justin_Vernon
201,/wiki/Kanye_West,/wiki/Bon_Iver
202,/wiki/Kanye_West,/wiki/SWU_Music_%26_Arts
203,/wiki/Kanye_West,/wiki/All_of_the_Lights
204,/wiki/Kanye_West,/wiki/Power_(Kanye_West_song)
205,/wiki/Kanye_West,/wiki/Monster_(Kanye_West_song)
206,/wiki/Kanye_West,/wiki/Runaway_(Kanye_West_song)
207,/wiki/Kanye_West,/wiki/Runaway_(2010_film)
208,/wiki/Kanye_West,/wiki/GOOD_Fridays
209,/wiki/Kanye_West,/wiki/54th_Grammy_Awards
210,/wiki/Kanye_West,/wiki/Austin_City_Limits_Music_Festival#2011
211,/wiki/Kanye_West,/wiki/%C3%98yafestivalen
212,/wiki/Kanye_West,/wiki/Flow_Festival#2011
213,/wiki/Kanye_West,/wiki/Live_Music_Festival#2011
214,/wiki/Kanye_West,/wiki/The_Big_Chill_(music_festival)#Past_line-ups
215,/wiki/Kanye_West,/wiki/Essence_Music_Festival#2011
216,/wiki/Kanye_West,/wiki/List_of_Lollapalooza_lineups_by_year#2011
217,/wiki/Kanye_West,/wiki/Coachella_Valley_Music_and_Arts_Festival
218,/wiki/Kanye_West,/wiki/The_Hollywood_Reporter
